ds,yhat,Model,Dealer_Region
2024-04-30,1.2016325380328792,E-Class,Pasco
2024-05-31,1.168407174222358,E-Class,Pasco
2024-01-31,2.5153528126382287,ES300,Austin
2024-02-29,2.578944958654377,ES300,Austin
2024-03-31,2.6469227699130187,ES300,Austin
2024-04-30,2.712707748550414,ES300,Austin
2024-05-31,2.7806855598090556,ES300,Austin
2024-06-30,2.8464705384464506,ES300,Austin
2024-01-31,1.7481647945276653,ES300,Middletown
2024-02-29,1.7702364082640236,ES300,Middletown
2024-03-31,1.7938302022580614,ES300,Middletown
2024-04-30,1.81666290612326,ES300,Middletown
2024-05-31,1.8402567001172978,ES300,Middletown
2024-06-30,1.863089403982496,ES300,Middletown
2024-01-31,1.9317929602553559,Eclipse,Greenville
2024-02-29,1.959790149636729,Eclipse,Greenville
2024-03-31,1.9897181796650933,Eclipse,Greenville
2024-04-30,2.018680789369962,Eclipse,Greenville
2024-05-31,2.0486088193983263,Eclipse,Greenville
2024-06-30,2.077571429103195,Eclipse,Greenville
2024-01-31,1.1035246719600573,Elantra,Aurora
2024-02-29,1.1003908711788928,Elantra,Aurora
2024-03-31,1.097040946205924,Elantra,Aurora
2024-04-30,1.0937990833288573,Elantra,Aurora
2024-05-31,1.0904491583558886,Elantra,Aurora
2024-06-30,1.087207295478822,Elantra,Aurora
2024-01-31,2.4996824174318535,Eldorado,Austin
2024-02-29,2.517949534024101,Eldorado,Austin
2024-03-31,2.5374764517606407,Eldorado,Austin
2024-04-30,2.5563734689250346,Eldorado,Austin
2024-05-31,2.575900386661574,Eldorado,Austin
2024-06-30,2.594797403825968,Eldorado,Austin
2024-01-31,1.781753587683356,Eldorado,Greenville
2024-02-29,1.799585393378023,Eldorado,Greenville
2024-03-31,1.8186469787757704,Eldorado,Greenville
2024-04-30,1.8370936743219777,Eldorado,Greenville
2024-05-31,1.856155259719725,Eldorado,Greenville
2024-06-30,1.874601955265932,Eldorado,Greenville
2024-01-31,2.18990901763728,Eldorado,Middletown
2024-02-29,2.2177312608150297,Eldorado,Middletown
2024-03-31,2.2474722793843487,Eldorado,Middletown
2024-04-30,2.276253910257883,Eldorado,Middletown
2024-05-31,2.3059949288272015,Eldorado,Middletown
2024-06-30,2.3347765597007353,Eldorado,Middletown
2024-01-31,1.8963530817566607,Eldorado,Pasco
2024-02-29,1.8921458206041843,Eldorado,Pasco
2024-03-31,1.8876484035101582,Eldorado,Pasco
2024-04-30,1.8832960643869068,Eldorado,Pasco
2024-05-31,1.8787986472928806,Eldorado,Pasco
2024-06-30,1.8744463081696292,Eldorado,Pasco
2024-01-31,2.4302940313545616,Escalade,Austin
2024-02-29,2.4818373615241662,Escalade,Austin
2024-03-31,2.5369354041192604,Escalade,Austin
2024-04-30,2.5902560905016103,Escalade,Austin
2024-05-31,2.6453541330967045,Escalade,Austin
2024-06-30,2.698674819479054,Escalade,Austin
2024-01-31,2.1592116521143216,Escort,Scottsdale
2024-02-29,2.2148978752769737,Escort,Scottsdale
2024-03-31,2.274424527623257,Escort,Scottsdale
2024-04-30,2.3320309653777254,Escort,Scottsdale
2024-05-31,2.3915576177240085,Escort,Scottsdale
2024-06-30,2.4491640554784766,Escort,Scottsdale
2024-01-31,2.0066603442451054,Expedition,Middletown
2024-02-29,2.0360909881095663,Expedition,Middletown
2024-03-31,2.067551331550886,Expedition,Middletown
2024-04-30,2.097996825203777,Expedition,Middletown
2024-05-31,2.1294571686450974,Expedition,Middletown
2024-06-30,2.1599026622979878,Expedition,Middletown
2024-01-31,2.2566504867441646,Explorer,Middletown
2024-02-29,2.286937232154144,Explorer,Middletown
2024-03-31,2.31931271862688,Explorer,Middletown
2024-04-30,2.350643834568238,Explorer,Middletown
2024-05-31,2.383019321040974,Explorer,Middletown
2024-06-30,2.4143504369823314,Explorer,Middletown
2024-01-31,1.4975260595741138,Focus,Aurora
2024-02-29,1.5066494221998266,Focus,Aurora
2024-03-31,1.5164019822480022,Focus,Aurora
2024-04-30,1.5258399435849466,Focus,Aurora
2024-05-31,1.5355925036331222,Focus,Aurora
2024-06-30,1.5450304649700664,Focus,Aurora
2024-01-31,2.496274935551481,Focus,Austin
2024-02-29,2.5416879398446306,Focus,Austin
2024-03-31,2.5902328754683426,Focus,Austin
2024-04-30,2.637211845426773,Focus,Austin
2024-05-31,2.6857567810504843,Focus,Austin
2024-06-30,2.732735751008915,Focus,Austin
2024-01-31,1.374718682946804,Focus,Greenville
2024-02-29,1.3829781483885863,Focus,Greenville
2024-03-31,1.3918072321366983,Focus,Greenville
2024-04-30,1.4003515067316457,Focus,Greenville
2024-05-31,1.4091805904797576,Focus,Greenville
2024-06-30,1.4177248650747047,Focus,Greenville
2024-01-31,1.7934276388570725,Focus,Janesville
2024-02-29,1.8123764628693237,Focus,Janesville
2024-03-31,1.8326321023306957,Focus,Janesville
2024-04-30,1.8522343340675071,Focus,Janesville
2024-05-31,1.8724899735288791,Focus,Janesville
2024-06-30,1.8920922052656908,Focus,Janesville
2024-01-31,2.4585971549040524,Forester,Aurora
2024-02-29,2.4837328135883903,Forester,Aurora
2024-03-31,2.5106019659750967,Forester,Aurora
2024-04-30,2.5366043715106192,Forester,Aurora
2024-05-31,2.5634735238973256,Forester,Aurora
2024-06-30,2.5894759294328478,Forester,Aurora
2024-01-31,2.241494866781557,Forester,Scottsdale
2024-02-29,2.2633317423365886,Forester,Scottsdale
2024-03-31,2.2866746093092085,Forester,Scottsdale
2024-04-30,2.3092644805730345,Forester,Scottsdale
2024-05-31,2.332607347545655,Forester,Scottsdale
2024-06-30,2.3551972188094803,Forester,Scottsdale
2024-01-31,2.6824209672506845,Frontier,Greenville
2024-02-29,2.7458589029668166,Frontier,Greenville
2024-03-31,2.8136718687323365,Frontier,Greenville
2024-04-30,2.8792973194731633,Frontier,Greenville
2024-05-31,2.9471102852386832,Frontier,Greenville
2024-06-30,3.0127357359795095,Frontier,Greenville
2024-01-31,2.498167345524564,Frontier,Pasco
2024-02-29,2.5472871221414066,Frontier,Pasco
2024-03-31,2.5997944695594106,Frontier,Pasco
2024-04-30,2.650608031576834,Frontier,Pasco
2024-05-31,2.7031153789948377,Frontier,Pasco
2024-06-30,2.753928941012261,Frontier,Pasco
2024-01-31,2.0674562398366296,GS400,Middletown
2024-02-29,2.1004406904506085,GS400,Middletown
2024-03-31,2.135699930762103,GS400,Middletown
2024-04-30,2.16982177622484,GS400,Middletown
2024-05-31,2.205081016536335,GS400,Middletown
2024-06-30,2.239202861999072,GS400,Middletown
2024-01-31,1.6862081766662855,GS400,Pasco
2024-02-29,1.6958988316547985,GS400,Pasco
2024-03-31,1.7062578076770019,GS400,Pasco
2024-04-30,1.71628262318236,GS400,Pasco
2024-05-31,1.7266415992045636,GS400,Pasco
2024-06-30,1.736666414709922,GS400,Pasco
2024-01-31,2.4330031554718605,GTI,Middletown
2024-02-29,2.4948490781883073,GTI,Middletown
2024-03-31,2.560960236954164,GTI,Middletown
2024-04-30,2.624938777695316,GTI,Middletown
2024-05-31,2.6910499364611726,GTI,Middletown
2024-06-30,2.755028477202324,GTI,Middletown
2024-01-31,1.4599644927925168,Galant,Austin
2024-02-29,1.4677292822515118,Galant,Austin
2024-03-31,1.4760295744318166,Galant,Austin
2024-04-30,1.4840621152514664,Galant,Austin
2024-05-31,1.4923624074317714,Galant,Austin
2024-06-30,1.5003949482514212,Galant,Austin
2023-11-30,1.3645793486347997,Galant,Janesville
2023-12-31,1.3816514082327136,Galant,Janesville
2024-01-31,1.3987234678306275,Galant,Janesville
2024-02-29,1.4146941042286763,Galant,Janesville
2024-03-31,1.4317661638265902,Galant,Janesville
2024-04-30,1.4482875118245713,Galant,Janesville
2023-12-31,1.8530418180678798,Golf,Austin
2024-01-31,1.86626133633159,Golf,Austin
2024-02-29,1.8786279824492542,Golf,Austin
2024-03-31,1.8918475007129645,Golf,Austin
2024-04-30,1.9046405829036517,Golf,Austin
2024-05-31,1.9178601011673615,Golf,Austin
2024-01-31,2.5083519196407336,Grand Am,Janesville
2024-02-29,2.5864065902299256,Grand Am,Janesville
2024-03-31,2.669844341549406,Grand Am,Janesville
2024-04-30,2.7505905525037426,Grand Am,Janesville
2024-05-31,2.834028303823223,Grand Am,Janesville
2024-06-30,2.9147745147775592,Grand Am,Janesville
2024-01-31,2.5396196799973736,Grand Marquis,Aurora
2024-02-29,2.602824412514604,Grand Marquis,Aurora
2024-03-31,2.670388092101988,Grand Marquis,Aurora
2024-04-30,2.735772298154295,Grand Marquis,Aurora
2024-05-31,2.803335977741679,Grand Marquis,Aurora
2024-06-30,2.868720183793986,Grand Marquis,Aurora
2024-01-31,2.2298223990989468,Grand Marquis,Austin
2024-02-29,2.2282825547058156,Grand Marquis,Austin
2024-03-31,2.2266365141476414,Grand Marquis,Austin
2024-04-30,2.225043571671989,Grand Marquis,Austin
2024-05-31,2.223397531113815,Grand Marquis,Austin
2024-06-30,2.2218045886381623,Grand Marquis,Austin
2024-01-31,2.5883202059580848,Grand Marquis,Middletown
2024-02-29,2.6403725922847308,Grand Marquis,Middletown
2024-03-31,2.6960147983580427,Grand Marquis,Middletown
2024-04-30,2.749862094558021,Grand Marquis,Middletown
2024-05-31,2.8055043006313323,Grand Marquis,Middletown
2024-06-30,2.859351596831311,Grand Marquis,Middletown
2024-01-31,2.376511095786547,Grand Marquis,Pasco
2024-02-29,2.404937733837281,Grand Marquis,Pasco
2024-03-31,2.435324829684618,Grand Marquis,Pasco
2024-04-30,2.464731696633654,Grand Marquis,Pasco
2024-05-31,2.4951187924809903,Grand Marquis,Pasco
2024-06-30,2.524525659430026,Grand Marquis,Pasco
2024-01-31,3.8272631495621443,I30,Austin
2024-02-29,3.9229129157380487,I30,Austin
2024-03-31,4.02515921751229,I30,Austin
2024-04-30,4.124107251487363,I30,Austin
2024-05-31,4.226353553261605,I30,Austin
2024-06-30,4.3253015872366785,I30,Austin
2024-01-31,1.2158354227620713,Impala,Pasco
2024-02-29,1.2228478379819911,Impala,Pasco
2024-03-31,1.2303438680446641,Impala,Pasco
2024-04-30,1.2375980906859605,Impala,Pasco
2024-05-31,1.2450941207486335,Impala,Pasco
2024-06-30,1.2523483433899298,Impala,Pasco
2023-12-31,1.7038032057364603,Intrepid,Aurora
2024-01-31,1.7209524234785367,Intrepid,Aurora
2024-02-29,1.7369952400759634,Intrepid,Aurora
2024-03-31,1.7541444578180396,Intrepid,Aurora
2024-04-30,1.7707404749877913,Intrepid,Aurora
2024-05-31,1.7878896927298678,Intrepid,Aurora
2024-01-31,1.3761312157568741,Intrepid,Greenville
2024-02-29,1.384495579121057,Intrepid,Greenville
2024-03-31,1.3934367951310453,Intrepid,Greenville
2024-04-30,1.4020895848181312,Intrepid,Greenville
2024-05-31,1.4110308008281198,Intrepid,Greenville
2024-06-30,1.4196835905152057,Intrepid,Greenville
2023-11-30,0.9681617807290752,Intrepid,Middletown
2023-12-31,0.9499128873217899,Intrepid,Middletown
2024-01-31,0.9316639939145046,Intrepid,Middletown
2024-02-29,0.9145924484689798,Intrepid,Middletown
2024-03-31,0.8963435550616947,Intrepid,Middletown
2024-04-30,0.8786833356352896,Intrepid,Middletown
2024-01-31,2.2251594623499256,Intrigue,Janesville
2024-02-29,2.2883041204515866,Intrigue,Janesville
2024-03-31,2.355803582560259,Intrigue,Janesville
2024-04-30,2.4211256426654257,Intrigue,Janesville
2024-05-31,2.4886251047740977,Intrigue,Janesville
2024-06-30,2.5539471648792644,Intrigue,Janesville
2024-01-31,1.9504379942734544,Intrigue,Pasco
2024-02-29,1.9647003934178913,Intrigue,Pasco
2024-03-31,1.9799464062964274,Intrigue,Pasco
2024-04-30,1.994700612307914,Intrigue,Pasco
2024-05-31,2.0099466251864504,Intrigue,Pasco
2024-06-30,2.024700831197937,Intrigue,Pasco
2024-01-31,2.6098381306393503,Jetta,Greenville
2024-02-29,2.6148333658292797,Jetta,Greenville
2024-03-31,2.620173099997825,Jetta,Greenville
2024-04-30,2.6253405846770628,Jetta,Greenville
2024-05-31,2.630680318845608,Jetta,Greenville
2024-06-30,2.6358478035248454,Jetta,Greenville
2024-01-31,3.100795696912365,Jetta,Janesville
2024-02-29,3.1015592191102734,Jetta,Janesville
2024-03-31,3.102375398011486,Jetta,Janesville
2024-04-30,3.103165248561046,Jetta,Janesville
2024-05-31,3.1039814274622586,Jetta,Janesville
2024-06-30,3.1047712780118193,Jetta,Janesville
2024-01-31,2.710037672023694,Jetta,Pasco
2024-02-29,2.746139560374789,Jetta,Pasco
2024-03-31,2.784731234129408,Jetta,Pasco
2024-04-30,2.822078015182265,Jetta,Pasco
2024-05-31,2.860669688936884,Jetta,Pasco
2024-06-30,2.8980164699897406,Jetta,Pasco
2024-01-31,3.449832614606223,LHS,Austin
2024-02-29,3.503265218548843,LHS,Austin
2024-03-31,3.5603828296599183,LHS,Austin
2024-04-30,3.6156579371867665,LHS,Austin
2024-05-31,3.672775548297842,LHS,Austin
2024-06-30,3.7280506558246893,LHS,Austin
2024-01-31,2.9671029625128846,LHS,Janesville
2024-02-29,3.005797343323672,LHS,Janesville
2024-03-31,3.0471603021214104,LHS,Janesville
2024-04-30,3.087188971925673,LHS,Janesville
2024-05-31,3.128551930723411,LHS,Janesville
2024-06-30,3.168580600527674,LHS,Janesville
2023-08-31,1.8193071480642082,LS,Greenville
2023-09-30,1.8483889061741343,LS,Greenville
2023-10-31,1.878440056221058,LS,Greenville
2023-11-30,1.907521814330984,LS,Greenville
2023-12-31,1.9375729643779072,LS,Greenville
2024-01-31,1.9676241144248308,LS,Greenville
2024-01-31,3.112307047649746,LS400,Aurora
2024-02-29,3.1912638002897498,LS400,Aurora
2024-03-31,3.27566584621527,LS400,Aurora
2024-04-30,3.3573452454980317,LS400,Aurora
2024-05-31,3.441747291423552,LS400,Aurora
2024-06-30,3.523426690706314,LS400,Aurora
2024-01-31,1.7307370942041003,LW,Middletown
2024-02-29,1.750136310293634,LW,Middletown
2024-03-31,1.7708734033548597,LW,Middletown
2024-04-30,1.7909415579302395,LW,Middletown
2024-05-31,1.8116786509914653,LW,Middletown
2024-06-30,1.831746805566845,LW,Middletown
2024-01-31,2.0784306939594637,LW,Scottsdale
2024-02-29,2.107191849580328,LW,Scottsdale
2024-03-31,2.137936533175045,LW,Scottsdale
2024-04-30,2.167689452782836,LW,Scottsdale
2024-05-31,2.1984341363775526,LW,Scottsdale
2024-06-30,2.228187055985343,LW,Scottsdale
2024-01-31,2.4252881027231283,LX470,Janesville
2024-02-29,2.4661912958647196,LX470,Janesville
2024-03-31,2.509915398878144,LX470,Janesville
2024-04-30,2.552229046955653,LX470,Janesville
2024-05-31,2.5959531499690778,LX470,Janesville
2024-06-30,2.638266798046586,LX470,Janesville
2024-01-31,2.353183360820682,Land Cruiser,Greenville
2024-02-29,2.4045408258117034,Land Cruiser,Greenville
2024-03-31,2.4594401849400365,Land Cruiser,Greenville
2024-04-30,2.5125685969997136,Land Cruiser,Greenville
2024-05-31,2.5674679561280467,Land Cruiser,Greenville
2024-06-30,2.620596368187724,Land Cruiser,Greenville
2023-10-31,1.5848668035110571,Land Cruiser,Janesville
2023-11-30,1.5934580324940226,Land Cruiser,Janesville
2023-12-31,1.60233563577642,Land Cruiser,Janesville
2024-01-31,1.6112132390588176,Land Cruiser,Janesville
2024-02-29,1.6195180937423506,Land Cruiser,Janesville
2024-03-31,1.6283956970247482,Land Cruiser,Janesville
2024-01-31,1.6753453148947242,Land Cruiser,Middletown
2024-02-29,1.6995231837909057,Land Cruiser,Middletown
2024-03-31,1.7253684919213068,Land Cruiser,Middletown
2024-04-30,1.7503800804345984,Land Cruiser,Middletown
2024-05-31,1.7762253885649992,Land Cruiser,Middletown
2024-06-30,1.8012369770782906,Land Cruiser,Middletown
2024-01-31,3.2183782287860603,Lumina,Austin
2024-02-29,3.301731944517254,Lumina,Austin
2024-03-31,3.3908341923678407,Lumina,Austin
2024-04-30,3.477062174158731,Lumina,Austin
2024-05-31,3.5661644220093174,Lumina,Austin
2024-06-30,3.652392403800207,Lumina,Austin
2024-01-31,2.1293911889439014,M-Class,Austin
2024-02-29,2.171195332190533,M-Class,Austin
2024-03-31,2.215882519799001,M-Class,Austin
2024-04-30,2.259128185226551,M-Class,Austin
2024-05-31,2.303815372835019,M-Class,Austin
2024-06-30,2.347061038262569,M-Class,Austin
2024-01-31,1.7020344973378334,M-Class,Greenville
2024-02-29,1.735304508865398,M-Class,Greenville
2024-03-31,1.7708690039465877,M-Class,Greenville
2024-04-30,1.8052862572509654,M-Class,Greenville
2024-05-31,1.8408507523321551,M-Class,Greenville
2024-06-30,1.8752680056365323,M-Class,Greenville
2023-12-31,0.9569568294076528,M-Class,Middletown
2024-01-31,0.9435476587706106,M-Class,Middletown
2024-02-29,0.9310035959166033,M-Class,Middletown
2024-03-31,0.9175944252795611,M-Class,Middletown
2024-04-30,0.9046178085340364,M-Class,Middletown
2024-05-31,0.8912086378969942,M-Class,Middletown
2024-01-31,2.3357929505825537,Malibu,Greenville
2024-02-29,2.3696317307562236,Malibu,Greenville
2024-03-31,2.4058042199073872,Malibu,Greenville
2024-04-30,2.4408098545698045,Malibu,Greenville
2024-05-31,2.4769823437209686,Malibu,Greenville
2024-06-30,2.5119879783833854,Malibu,Greenville
2024-01-31,2.809410562991186,Malibu,Middletown
2024-02-29,2.8742214140839994,Malibu,Middletown
2024-03-31,2.943501979045282,Malibu,Middletown
2024-04-30,3.0105476870723304,Malibu,Middletown
2024-05-31,3.0798282520336127,Malibu,Middletown
2024-06-30,3.146873960060661,Malibu,Middletown
2024-01-31,3.6705045655815987,Malibu,Pasco
2024-02-29,3.768162127690469,Malibu,Pasco
2024-03-31,3.8725546940827096,Malibu,Pasco
2024-04-30,3.973579758333266,Malibu,Pasco
2024-05-31,4.077972324725506,Malibu,Pasco
2024-06-30,4.178997388976062,Malibu,Pasco
2024-01-31,1.5094194867518798,Maxima,Austin
2024-02-29,1.5103700594839706,Maxima,Austin
2024-03-31,1.5113861889562061,Maxima,Austin
2024-04-30,1.512369540058369,Maxima,Austin
2024-05-31,1.5133856695306043,Maxima,Austin
2024-06-30,1.5143690206327676,Maxima,Austin
2024-01-31,1.8892458241752508,Maxima,Greenville
2024-02-29,1.8893855732656801,Maxima,Greenville
2024-03-31,1.8895349602244147,Maxima,Greenville
2024-04-30,1.8896795282489969,Maxima,Greenville
2024-05-31,1.8898289152077314,Maxima,Greenville
2024-06-30,1.8899734832323134,Maxima,Greenville
2023-12-31,1.8847097607089376,Maxima,Middletown
2024-01-31,1.909719521237984,Maxima,Middletown
2024-02-29,1.9331157488296729,Maxima,Middletown
2024-03-31,1.9581255093587193,Maxima,Middletown
2024-04-30,1.9823285034190867,Maxima,Middletown
2024-05-31,2.0073382639481334,Maxima,Middletown
2023-12-31,1.9652672900390822,Maxima,Pasco
2024-01-31,1.9763450796011888,Maxima,Pasco
2024-02-29,1.9867081730625142,Maxima,Pasco
2024-03-31,1.9977859626246204,Maxima,Pasco
2024-04-30,2.0085064041363365,Maxima,Pasco
2024-05-31,2.0195841936984427,Maxima,Pasco
2024-01-31,1.2213220867688408,Maxima,Scottsdale
2024-02-29,1.2015937477195906,Maxima,Scottsdale
2024-03-31,1.1805048335634953,Maxima,Scottsdale
2024-04-30,1.1600962069608225,Maxima,Scottsdale
2024-05-31,1.1390072928047272,Maxima,Scottsdale
2024-06-30,1.1185986662020546,Maxima,Scottsdale
2024-01-31,3.064115230210244,Metro,Janesville
2024-02-29,3.160072665010061,Metro,Janesville
2024-03-31,3.262647853934003,Metro,Janesville
2024-04-30,3.361914165795884,Metro,Janesville
2024-05-31,3.4644893547198263,Metro,Janesville
2024-06-30,3.5637556665817067,Metro,Janesville
2023-11-30,3.3625777155553687,Monte Carlo,Austin
2023-12-31,3.4757563808035985,Monte Carlo,Austin
2024-01-31,3.588935046051829,Monte Carlo,Austin
2024-02-29,3.694811861929205,Monte Carlo,Austin
2024-03-31,3.807990527177434,Monte Carlo,Austin
2024-04-30,3.917518267740237,Monte Carlo,Austin
2024-01-31,2.2941197884392177,Monte Carlo,Scottsdale
2024-02-29,2.353751089054014,Monte Carlo,Scottsdale
2024-03-31,2.4174948931594855,Monte Carlo,Scottsdale
2024-04-30,2.47918244551962,Monte Carlo,Scottsdale
2024-05-31,2.5429262496250917,Monte Carlo,Scottsdale
2024-06-30,2.604613801985226,Monte Carlo,Scottsdale
2024-01-31,2.484531215632331,Montero Sport,Aurora
2024-02-29,2.52036700090001,Montero Sport,Aurora
2024-03-31,2.558674219634426,Montero Sport,Aurora
2024-04-30,2.595745721635474,Montero Sport,Aurora
2024-05-31,2.63405294036989,Montero Sport,Aurora
2024-06-30,2.671124442370938,Montero Sport,Aurora
2024-01-31,3.608830783916645,Montero Sport,Janesville
2024-02-29,3.6743687090012185,Montero Sport,Janesville
2024-03-31,3.744426490988176,Montero Sport,Janesville
2024-04-30,3.812224344523941,Montero Sport,Janesville
2024-05-31,3.882282126510899,Montero Sport,Janesville
2024-06-30,3.950079980046664,Montero Sport,Janesville
2024-01-31,1.567468841576352,Montero Sport,Middletown
2024-02-29,1.5433229188819881,Montero Sport,Middletown
2024-03-31,1.5175117601397374,Montero Sport,Middletown
2024-04-30,1.4925332194214298,Montero Sport,Middletown
2024-05-31,1.466722060679179,Montero Sport,Middletown
2024-06-30,1.4417435199608717,Montero Sport,Middletown
2024-01-31,3.161075416364707,Montero Sport,Pasco
2024-02-29,3.2344093219527297,Montero Sport,Pasco
